numero_local,region,provincia,distrito,lat,lng,clasificacion_oficial_urbano_rural,fuente_clasificacion_oficial,codigo_casco_urbano_inei,distrito_casco_urbano_inei,descripcion_casco_urbano_inei,distancia_borde_casco_urbano_m,profundidad_relativa_casco_urbano,subclasificacion_urbana_oficial
53400,PUNO,HUANCANE,VILQUE CHICO,-15.051133,-69.544467,rural,Fuera de casco urbano INEI,,,,,,
53401,PUNO,HUANCANE,VILQUE CHICO,-15.19192,-69.58956,rural,Fuera de casco urbano INEI,,,,,,
53402,JUNIN,HUANCAYO,SAPALLANGA,-12.1401,-75.1893,rural,Fuera de casco urbano INEI,,,,,,
53403,PUNO,PUNO,COATA,-15.554388,-69.922853,urbano,INEI casco urbano WFS,210107,COATA,CASCO URBANO,146.23,0.2247,urbano_central
53404,APURIMAC,COTABAMBAS,HAQUIRA,-14.353019,-72.270136,rural,Fuera de casco urbano INEI,,,,,,
53406,CUSCO,PARURO,CCAPI,-13.897475,-72.041291,rural,Fuera de casco urbano INEI,,,,,,
53407,APURIMAC,COTABAMBAS,TAMBOBAMBA,-14.025143,-72.272798,rural,Fuera de casco urbano INEI,,,,,,
53409,LAMBAYEQUE,FERREÑAFE,CAÑARIS,-6.025234,-79.203044,rural,Fuera de casco urbano INEI,,,,,,
53411,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,-9.38177,-76.75741,urbano,INEI casco urbano WFS,100503,CHAVIN DE PARIARCA,CASCO URBANO,70.61,0.1164,urbano_periferico
53412,LAMBAYEQUE,FERREÑAFE,CAÑARIS,-6.065119,-79.226807,rural,Fuera de casco urbano INEI,,,,,,
53413,CUSCO,CALCA,YANATILE,-12.405269,-72.51733,rural,Fuera de casco urbano INEI,,,,,,
53417,CAJAMARCA,SAN IGNACIO,HUARANGO,-5.083267,-78.791267,rural,Fuera de casco urbano INEI,,,,,,
53418,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,-6.9493,-77.535,rural,Fuera de casco urbano INEI,,,,,,
53420,CUSCO,PARURO,OMACHA,-14.247491,-71.708216,rural,Fuera de casco urbano INEI,,,,,,
53422,AYACUCHO,CANGALLO,PARAS,-13.444986,-74.800514,rural,Fuera de casco urbano INEI,,,,,,
53424,AYACUCHO,HUAMANGA,ACOCRO,-13.261838,-74.045748,urbano,INEI casco urbano WFS,050102,ACOCRO,CASCO URBANO,138.93,0.1671,urbano_central
53426,AYACUCHO,HUAMANGA,CHIARA,-13.44334,-74.13513,rural,Fuera de casco urbano INEI,,,,,,
53427,AYACUCHO,HUAMANGA,OCROS,-13.3466,-73.8985,rural,Fuera de casco urbano INEI,,,,,,
53428,AYACUCHO,HUAMANGA,SOCOS,-13.3453,-74.2695,rural,Fuera de casco urbano INEI,,,,,,
53429,AYACUCHO,HUAMANGA,VINCHOS,-13.263455,-74.482152,rural,Fuera de casco urbano INEI,,,,,,
53430,AYACUCHO,LUCANAS,AUCARA,-14.2071,-73.9928,urbano,INEI casco urbano WFS,050602,AUCARA,CASCO URBANO,81.99,0.0893,urbano_periferico
53431,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,-13.658789,-73.827021,rural,Fuera de casco urbano INEI,,,,,,
53432,AYACUCHO,VICTOR FAJARDO,VILCANCHOS,-13.606351,-74.475173,urbano,INEI casco urbano WFS,051012,VILCANCHOS,CASCO URBANO,40.69,0.1024,urbano_periferico
53433,AYACUCHO,SUCRE,PAICO,-13.976,-73.6546,urbano,INEI casco urbano WFS,050907,PAICO,CASCO URBANO,38.59,0.0847,urbano_periferico
53434,AYACUCHO,LUCANAS,LEONCIO PRADO,-14.8122,-74.6614,rural,Fuera de casco urbano INEI,,,,,,
53435,AYACUCHO,LUCANAS,SAISA,-15.06661,-74.41691,rural,Fuera de casco urbano INEI,,,,,,
53436,CAJAMARCA,CELENDIN,SUCRE,-7.052599,-78.170835,rural,Fuera de casco urbano INEI,,,,,,
53437,AMAZONAS,RODRIGUEZ DE MENDOZA,VISTA ALEGRE,-6.28754,-77.209534,rural,Fuera de casco urbano INEI,,,,,,
53438,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,-3.510968,-77.770749,rural,Fuera de casco urbano INEI,,,,,,
53439,AMAZONAS,BAGUA,ARAMANGO,-5.4607,-78.4604,rural,Fuera de casco urbano INEI,,,,,,
53443,ANCASH,HUARAZ,HUARAZ,-9.599499,-77.494356,urbano,INEI casco urbano WFS,020101,HUARAZ,CASCO URBANO,111.43,0.0696,urbano_periferico
53444,ANCASH,HUARAZ,HUARAZ,-9.615069,-77.511851,rural,Fuera de casco urbano INEI,,,,,,
53445,ANCASH,BOLOGNESI,HUASTA,-10.1511,-77.0207,urbano,INEI casco urbano WFS,020509,HUASTA,CASCO URBANO,24.48,0.0613,urbano_periferico
53446,CAJAMARCA,CUTERVO,QUEROCOTILLO,-6.176572,-79.019294,rural,Fuera de casco urbano INEI,,,,,,
53447,ANCASH,HUARAZ,PAMPAS GRANDE,-9.57184,-77.88758,rural,Fuera de casco urbano INEI,,,,,,
53449,AMAZONAS,BAGUA,ARAMANGO,-5.443528,-78.387282,rural,Fuera de casco urbano INEI,,,,,,
53452,CAJAMARCA,CAJAMARCA,CAJAMARCA,-7.071576,-78.598483,rural,Fuera de casco urbano INEI,,,,,,
53457,CAJAMARCA,CAJAMARCA,JESUS,-7.3656,-78.32517,rural,Fuera de casco urbano INEI,,,,,,
53458,TACNA,TACNA,PALCA,-17.849472,-69.905732,urbano,INEI casco urbano WFS,230107,PALCA,CASCO URBANO,53.27,0.2508,urbano_periferico
53460,CAJAMARCA,CELENDIN,CORTEGANA,-6.570383,-78.33376,rural,Fuera de casco urbano INEI,,,,,,
53461,LA LIBERTAD,OTUZCO,OTUZCO,-7.99142,-78.681683,urbano,INEI casco urbano WFS,130601,OTUZCO,CASCO URBANO,111.33,0.126,urbano_periferico
53462,LA LIBERTAD,OTUZCO,AGALLPAMPA,-7.933858,-78.479857,rural,Fuera de casco urbano INEI,,,,,,
53463,LA LIBERTAD,JULCAN,JULCAN,-8.068275,-78.43408,urbano,INEI casco urbano WFS,130501,JULCAN,CASCO URBANO,30.35,0.0491,urbano_periferico
53464,APURIMAC,ABANCAY,PICHIRHUA,-13.783678,-72.981767,rural,Fuera de casco urbano INEI,,,,,,
53465,LA LIBERTAD,JULCAN,JULCAN,-8.127046,-78.45213,rural,Fuera de casco urbano INEI,,,,,,
53466,APURIMAC,AYMARAES,COTARUSE,-14.55002,-73.359494,rural,Fuera de casco urbano INEI,,,,,,
53467,APURIMAC,ANDAHUAYLAS,TALAVERA,-13.7041,-73.4477,rural,Fuera de casco urbano INEI,,,,,,
53468,APURIMAC,ANTABAMBA,JUAN ESPINOZA MEDRANO,-14.4551,-72.9122,urbano,INEI casco urbano WFS,030304,JUAN ESPINOZA MEDRANO,CASCO URBANO,38.74,0.0728,urbano_periferico
53469,LA LIBERTAD,SANCHEZ CARRION,COCHORCO,-7.893049,-77.687236,rural,Fuera de casco urbano INEI,,,,,,
53475,PASCO,OXAPAMPA,PUERTO BERMUDEZ,-10.651716,-74.928427,rural,Fuera de casco urbano INEI,,,,,,
53476,SAN MARTIN,LAMAS,CUÑUMBUQUI,-6.6487,-76.4328,urbano,INEI casco urbano WFS,220505,CUÑUMBUQUI,CASCO URBANO,198.49,0.3552,urbano_central
53477,SAN MARTIN,SAN MARTIN,HUIMBAYOC,-6.557287,-75.636796,rural,Fuera de casco urbano INEI,,,,,,
53478,PASCO,OXAPAMPA,PUERTO BERMUDEZ,-10.792621,-74.80552,rural,Fuera de casco urbano INEI,,,,,,
53479,PASCO,OXAPAMPA,PUERTO BERMUDEZ,-10.820652,-74.65283,rural,Fuera de casco urbano INEI,,,,,,
53481,LA LIBERTAD,SANCHEZ CARRION,CURGOS,-7.816569,-77.937991,rural,Fuera de casco urbano INEI,,,,,,
53482,LA LIBERTAD,PATAZ,HUANCASPATA,-8.471419,-77.235268,rural,Fuera de casco urbano INEI,,,,,,
53483,LA LIBERTAD,PATAZ,HUANCASPATA,-8.4603,-77.2505,rural,Fuera de casco urbano INEI,,,,,,
53484,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,-13.752646,-73.418714,rural,Fuera de casco urbano INEI,,,,,,
53485,APURIMAC,ANDAHUAYLAS,HUANCARAY,-13.733778,-73.554975,rural,Fuera de casco urbano INEI,,,,,,
53487,LA LIBERTAD,PATAZ,CHILLIA,-8.213587,-77.490611,rural,Fuera de casco urbano INEI,,,,,,
53488,LAMBAYEQUE,LAMBAYEQUE,OLMOS,-5.936386,-79.776011,rural,Fuera de casco urbano INEI,,,,,,
53489,LAMBAYEQUE,LAMBAYEQUE,OLMOS,-5.924865,-79.79141,rural,Fuera de casco urbano INEI,,,,,,
53492,HUANCAVELICA,CASTROVIRREYNA,SANTA ANA,-13.16134,-75.07169,rural,Fuera de casco urbano INEI,,,,,,
53493,HUANCAVELICA,HUAYTARA,PILPICHACA,-13.30498,-74.81555,rural,Fuera de casco urbano INEI,,,,,,
53496,LA LIBERTAD,PATAZ,CHILLIA,-8.17227,-77.5289,rural,Fuera de casco urbano INEI,,,,,,
53497,CUSCO,CANCHIS,SAN PABLO,-14.16515,-71.19533,rural,Fuera de casco urbano INEI,,,,,,
53498,CUSCO,CANCHIS,SICUANI,-14.233337,-71.268527,urbano,INEI casco urbano WFS,080601,SICUANI,CASCO URBANO,87.21,0.0422,urbano_periferico
53500,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,-7.996153,-77.708929,rural,Fuera de casco urbano INEI,,,,,,
53505,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,-8.033028,-78.148085,rural,Fuera de casco urbano INEI,,,,,,
53506,CUSCO,LA CONVENCION,MEGANTONI,-11.936097,-72.934078,rural,Fuera de casco urbano INEI,,,,,,
53507,CUSCO,QUISPICANCHI,URCOS,-13.643243,-71.54927,rural,Fuera de casco urbano INEI,,,,,,
53508,LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,-7.579996,-77.81772,rural,Fuera de casco urbano INEI,,,,,,
53509,CUSCO,LA CONVENCION,ECHARATE,-12.816672,-72.613307,rural,Fuera de casco urbano INEI,,,,,,
53510,LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,-7.61474,-77.75566,rural,Fuera de casco urbano INEI,,,,,,
53511,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,-3.7835,-77.734,rural,Fuera de casco urbano INEI,,,,,,
53513,LIMA,HUAROCHIRI,SAN ANTONIO,-11.913733,-76.939855,urbano,INEI casco urbano WFS,150132,SAN JUAN DE LURIGANCHO,CASCO URBANO,348.14,0.066,urbano_periferico
53514,PUNO,CARABAYA,OLLACHEA,-13.61356,-70.65498,rural,Fuera de casco urbano INEI,,,,,,
53515,PUNO,CARABAYA,OLLACHEA,-13.562324,-70.684372,rural,Fuera de casco urbano INEI,,,,,,
53516,PUNO,CHUCUITO,DESAGUADERO,-16.574823,-69.078759,rural,Fuera de casco urbano INEI,,,,,,
53517,PUNO,CHUCUITO,ZEPITA,0.0,0.0,rural,Fuera de casco urbano INEI,,,,,,
53518,PUNO,CHUCUITO,HUACULLANI,-16.613321,-69.284669,rural,Fuera de casco urbano INEI,,,,,,
53519,PUNO,PUNO,ACORA,-16.15297,-69.892509,rural,Fuera de casco urbano INEI,,,,,,
53521,PUNO,CHUCUITO,HUACULLANI,-16.675294,-69.407407,rural,Fuera de casco urbano INEI,,,,,,
53522,PUNO,CHUCUITO,JULI,-16.374524,-69.646887,rural,Fuera de casco urbano INEI,,,,,,
53524,PUNO,CHUCUITO,KELLUYO,-16.784649,-69.218911,rural,Fuera de casco urbano INEI,,,,,,
53525,PUNO,CHUCUITO,POMATA,-16.363307,-69.313549,urbano,INEI casco urbano WFS,210406,POMATA,CASCO URBANO,155.77,0.1108,urbano_periferico
53527,PUNO,CHUCUITO,ZEPITA,-16.594795,-69.201838,rural,Fuera de casco urbano INEI,,,,,,
53528,PUNO,CHUCUITO,ZEPITA,-16.415698,-69.215861,urbano,INEI casco urbano WFS,210407,ZEPITA,CASCO URBANO,41.79,0.0472,urbano_periferico
53532,PIURA,HUANCABAMBA,SONDOR,-5.399357,-79.397539,rural,Fuera de casco urbano INEI,,,,,,
53533,CAJAMARCA,SAN IGNACIO,HUARANGO,-5.340161,-78.682018,urbano,INEI casco urbano WFS,060903,HUARANGO,CASCO URBANO,44.92,0.0654,urbano_periferico
53535,CAJAMARCA,SAN IGNACIO,HUARANGO,-5.003802,-78.774367,rural,Fuera de casco urbano INEI,,,,,,
53536,CAJAMARCA,SAN IGNACIO,HUARANGO,-5.398262,-78.705054,urbano,INEI casco urbano WFS,060903,HUARANGO,CASCO URBANO,43.22,0.0629,urbano_periferico
53538,LORETO,LORETO,TIGRE,-2.385804,-75.802871,rural,Fuera de casco urbano INEI,,,,,,
53539,LORETO,LORETO,TIGRE,-2.473832,-75.775059,rural,Fuera de casco urbano INEI,,,,,,
53540,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,-3.8084,-71.5739,rural,Fuera de casco urbano INEI,,,,,,
53541,LORETO,MARISCAL RAMON CASTILLA,YAVARI,-4.129644,-70.426235,rural,Fuera de casco urbano INEI,,,,,,
53542,CAJAMARCA,JAEN,SAN JOSE DEL ALTO,-5.485311,-79.102225,rural,Fuera de casco urbano INEI,,,,,,
53543,HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,-9.49716,-76.77328,urbano,INEI casco urbano WFS,100503,CHAVIN DE PARIARCA,CASCO URBANO,43.68,0.072,urbano_periferico
53544,CAJAMARCA,SAN IGNACIO,NAMBALLE,-5.030214,-79.157431,rural,Fuera de casco urbano INEI,,,,,,
53547,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,-6.27377,-79.74106,rural,Fuera de casco urbano INEI,,,,,,
53548,CAJAMARCA,JAEN,SAN JOSE DEL ALTO,-5.578966,-79.040497,rural,Fuera de casco urbano INEI,,,,,,
53550,CAJAMARCA,JAEN,SAN JOSE DEL ALTO,-5.507786,-79.009372,rural,Fuera de casco urbano INEI,,,,,,
53551,LAMBAYEQUE,FERREÑAFE,INCAHUASI,-6.220423,-79.362002,urbano,INEI casco urbano WFS,140203,INCAHUASI,CASCO URBANO,35.0,0.1228,urbano_periferico
53552,CAJAMARCA,SAN IGNACIO,TABACONAS,-5.3985,-79.160248,rural,Fuera de casco urbano INEI,,,,,,
53556,LORETO,MAYNAS,SAN JUAN BAUTISTA,-4.220543,-73.48135,rural,Fuera de casco urbano INEI,,,,,,
53557,LORETO,MAYNAS,TORRES CAUSANA,-1.564919,-74.611826,rural,Fuera de casco urbano INEI,,,,,,
53558,LORETO,PUTUMAYO,PUTUMAYO,-2.38348,-71.91949,rural,Fuera de casco urbano INEI,,,,,,
53559,LORETO,PUTUMAYO,PUTUMAYO,-2.358395,-73.07326,rural,Fuera de casco urbano INEI,,,,,,
53561,LORETO,PUTUMAYO,YAGUAS,-2.794,-70.0868,rural,Fuera de casco urbano INEI,,,,,,
53563,LORETO,REQUENA,ALTO TAPICHE,-6.622225,-74.326719,rural,Fuera de casco urbano INEI,,,,,,
53564,LORETO,REQUENA,ALTO TAPICHE,-6.20534,-74.218327,rural,Fuera de casco urbano INEI,,,,,,
53565,LORETO,REQUENA,MAQUIA,-5.660961,-74.682479,urbano,INEI casco urbano WFS,160505,MAQUIA,CASCO URBANO,67.01,0.0847,urbano_periferico
53566,LORETO,REQUENA,YAQUERANA,-5.578388,-73.013405,rural,Fuera de casco urbano INEI,,,,,,
53567,LORETO,REQUENA,YAQUERANA,-5.27287,-73.20788,rural,Fuera de casco urbano INEI,,,,,,
53569,CAJAMARCA,JAEN,SAN JOSE DEL ALTO,-5.470144,-78.990569,urbano,INEI casco urbano WFS,060811,SAN JOSE DEL ALTO,CASCO URBANO,35.03,0.1535,urbano_periferico
53570,CUSCO,PAUCARTAMBO,COLQUEPATA,-13.481722,-71.558964,rural,Fuera de casco urbano INEI,,,,,,
53574,PUNO,HUANCANE,VILQUE CHICO,-15.204322,-69.627497,rural,Fuera de casco urbano INEI,,,,,,
53575,CUSCO,LA CONVENCION,MEGANTONI,-11.78425,-73.13276,rural,Fuera de casco urbano INEI,,,,,,
53576,PUNO,PUNO,PUNO,-15.8867,-69.9355,rural,Fuera de casco urbano INEI,,,,,,
53577,SAN MARTIN,BELLAVISTA,BAJO BIAVO,-7.192243,-76.159696,rural,Fuera de casco urbano INEI,,,,,,
53579,CUSCO,CANAS,CHECCA,-14.448433,-71.485847,rural,Fuera de casco urbano INEI,,,,,,
53585,PUNO,LAMPA,OCUVIRI,-15.2677,-70.9067,rural,Fuera de casco urbano INEI,,,,,,
53586,PUNO,MELGAR,MACARI,-14.6412,-70.8651,rural,Fuera de casco urbano INEI,,,,,,
53587,PUNO,MOHO,MOHO,-15.2955,-69.6192,rural,Fuera de casco urbano INEI,,,,,,
53588,PUNO,MOHO,MOHO,-15.3395,-69.6206,rural,Fuera de casco urbano INEI,,,,,,
53589,PUNO,PUNO,PAUCARCOLLA,-15.76426,-70.06515,rural,Fuera de casco urbano INEI,,,,,,
53590,PUNO,PUNO,PAUCARCOLLA,-15.672812,-70.071106,rural,Fuera de casco urbano INEI,,,,,,
53591,PUNO,SAN ROMAN,CARACOTO,-15.475979,-70.044516,rural,Fuera de casco urbano INEI,,,,,,
53592,PUNO,SAN ROMAN,CABANA,-15.859894,-70.551878,rural,Fuera de casco urbano INEI,,,,,,
53593,PUNO,SAN ROMAN,CABANA,-15.6209,-70.2421,rural,Fuera de casco urbano INEI,,,,,,
53594,PUNO,SAN ROMAN,CARACOTO,-15.562895,-70.017591,rural,Fuera de casco urbano INEI,,,,,,
53595,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,-6.6519,-76.7283,urbano,INEI casco urbano WFS,220301,SAN JOSE DE SISA,CASCO URBANO,93.58,0.0762,urbano_periferico
53596,HUANUCO,LAURICOCHA,JESUS,-10.130635,-76.703374,urbano,INEI casco urbano WFS,101001,JESUS,CASCO URBANO,288.23,0.3628,urbano_central
53597,HUANUCO,HUACAYBAMBA,CANCHABAMBA,-8.8501,-77.1458,rural,Fuera de casco urbano INEI,,,,,,
53599,HUANUCO,HUACAYBAMBA,CANCHABAMBA,-8.8317,-77.1358,rural,Fuera de casco urbano INEI,,,,,,
53601,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,-6.5313,-76.3461,urbano,INEI casco urbano WFS,220909,LA BANDA DE SHILCAYO,CASCO URBANO,382.2,0.1948,urbano_central
53602,PIURA,HUANCABAMBA,HUANCABAMBA,-5.175998,-79.50112,rural,Fuera de casco urbano INEI,,,,,,
53603,PIURA,MORROPON,SANTA CATALINA DE MOSSA,-5.113506,-79.834575,urbano,INEI casco urbano WFS,200408,SANTA CATALINA DE MOSSA,CASCO URBANO,27.4,0.0568,urbano_periferico
53604,SAN MARTIN,SAN MARTIN,TARAPOTO,-6.5247,-76.38,urbano,INEI casco urbano WFS,220901,TARAPOTO,CASCO URBANO,63.69,0.0306,urbano_periferico
53605,PIURA,HUANCABAMBA,HUARMACA,-5.670695,-79.70459,rural,Fuera de casco urbano INEI,,,,,,
53606,PIURA,AYABACA,AYABACA,-4.64521,-79.50771,rural,Fuera de casco urbano INEI,,,,,,
53615,LORETO,ALTO AMAZONAS,BALSAPUERTO,-5.911528,-76.428079,rural,Fuera de casco urbano INEI,,,,,,
53616,LA LIBERTAD,SANCHEZ CARRION,CHUGAY,-7.8581,-77.776863,rural,Fuera de casco urbano INEI,,,,,,
53618,PIURA,AYABACA,FRIAS,-4.9283,-79.8189,rural,Fuera de casco urbano INEI,,,,,,
53623,LA LIBERTAD,PACASMAYO,GUADALUPE,-7.302409,-79.416486,urbano,INEI casco urbano WFS,130702,GUADALUPE,CASCO URBANO,228.2,0.1321,urbano_periferico
53625,PIURA,MORROPON,CHULUCANAS,-5.094096,-80.030236,rural,Fuera de casco urbano INEI,,,,,,
53627,ANCASH,HUARI,MASIN,-9.359586,-77.081459,urbano,INEI casco urbano WFS,021009,MASIN,CASCO URBANO,53.97,0.1388,urbano_periferico
53630,TACNA,TACNA,PALCA,-17.5749,-69.6793,rural,Fuera de casco urbano INEI,,,,,,
53631,TACNA,TACNA,PACHIA,-17.6897,-69.9362,urbano,INEI casco urbano WFS,230106,PACHIA,CASCO URBANO,53.86,0.0435,urbano_periferico
53633,LORETO,ALTO AMAZONAS,LAGUNAS,-5.31124,-75.726255,urbano,INEI casco urbano WFS,160206,LAGUNAS,CASCO URBANO,184.95,0.1596,urbano_central
53634,TACNA,TACNA,PALCA,-17.5289,-69.5813,rural,Fuera de casco urbano INEI,,,,,,
53637,PIURA,AYABACA,PACAIPAMPA,-5.05626,-79.6367,rural,Fuera de casco urbano INEI,,,,,,
53640,LORETO,ALTO AMAZONAS,SANTA CRUZ,-5.6363,-75.94608,rural,Fuera de casco urbano INEI,,,,,,
53642,LIMA,HUAURA,SAYAN,-11.2168,-77.4129,urbano,INEI casco urbano WFS,150811,SAYAN,CASCO URBANO,38.45,0.0356,urbano_periferico
53643,LORETO,DATEM DEL MARAÑON,MANSERICHE,-4.77138,-77.5726,rural,Fuera de casco urbano INEI,,,,,,
53644,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,-5.112831,-79.459694,rural,Fuera de casco urbano INEI,,,,,,
53646,PIURA,MORROPON,LA MATANZA,-5.231985,-80.06174,urbano,INEI casco urbano WFS,200404,LA MATANZA,CASCO URBANO,162.86,0.1128,urbano_periferico
53647,PIURA,AYABACA,PACAIPAMPA,-4.871483,-79.76033,rural,Fuera de casco urbano INEI,,,,,,
53648,PIURA,AYABACA,PACAIPAMPA,-4.851876,-79.655989,rural,Fuera de casco urbano INEI,,,,,,
53649,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,-5.12938,-76.93919,rural,Fuera de casco urbano INEI,,,,,,
53650,LORETO,DATEM DEL MARAÑON,CAHUAPANAS,-5.28664,-76.98728,rural,Fuera de casco urbano INEI,,,,,,
53653,LAMBAYEQUE,LAMBAYEQUE,SALAS,-6.148993,-79.521346,rural,Fuera de casco urbano INEI,,,,,,
53654,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,-6.1085,-79.6667,rural,Fuera de casco urbano INEI,,,,,,
53655,LAMBAYEQUE,FERREÑAFE,CAÑARIS,-6.017266,-79.297456,rural,Fuera de casco urbano INEI,,,,,,
53656,PIURA,HUANCABAMBA,HUANCABAMBA,-5.29872,-79.472327,rural,Fuera de casco urbano INEI,,,,,,
53657,LORETO,DATEM DEL MARAÑON,PASTAZA,-5.026937,-75.762428,rural,Fuera de casco urbano INEI,,,,,,
53658,LORETO,DATEM DEL MARAÑON,PASTAZA,-4.924977,-76.240335,rural,Fuera de casco urbano INEI,,,,,,
53659,LORETO,DATEM DEL MARAÑON,PASTAZA,-4.700354,-76.435769,rural,Fuera de casco urbano INEI,,,,,,
53660,LORETO,DATEM DEL MARAÑON,ANDOAS,-3.04354,-76.76474,rural,Fuera de casco urbano INEI,,,,,,
53662,PUNO,CHUCUITO,ZEPITA,-16.544007,-69.258057,rural,Fuera de casco urbano INEI,,,,,,
53663,UCAYALI,CORONEL PORTILLO,MASISEA,-8.8541,-74.0264,rural,Fuera de casco urbano INEI,,,,,,
53664,UCAYALI,CORONEL PORTILLO,MASISEA,-8.56983,-74.375205,rural,Fuera de casco urbano INEI,,,,,,
53665,UCAYALI,CORONEL PORTILLO,MASISEA,-8.53058,-74.275283,rural,Fuera de casco urbano INEI,,,,,,
53666,UCAYALI,CORONEL PORTILLO,MASISEA,-8.533484,-74.264295,rural,Fuera de casco urbano INEI,,,,,,
53667,UCAYALI,PADRE ABAD,PADRE ABAD,-8.743149,-75.477565,urbano,INEI casco urbano WFS,250301,PADRE ABAD,CASCO URBANO,139.16,0.0874,urbano_periferico
53669,UCAYALI,ATALAYA,RAIMONDI,-10.378126,-74.063795,rural,Fuera de casco urbano INEI,,,,,,
53670,UCAYALI,CORONEL PORTILLO,IPARIA,-9.462882,-74.380343,rural,Fuera de casco urbano INEI,,,,,,
53671,UCAYALI,ATALAYA,YURUA,-9.763606,-72.679394,rural,Fuera de casco urbano INEI,,,,,,
53672,UCAYALI,CORONEL PORTILLO,IPARIA,-9.07516,-74.46747,rural,Fuera de casco urbano INEI,,,,,,
53673,UCAYALI,CORONEL PORTILLO,MASISEA,-8.9841,-73.1714,rural,Fuera de casco urbano INEI,,,,,,
53674,LORETO,UCAYALI,SARAYACU,-6.596931,-75.066798,rural,Fuera de casco urbano INEI,,,,,,
53675,LORETO,DATEM DEL MARAÑON,ANDOAS,-2.97532,-77.036124,rural,Fuera de casco urbano INEI,,,,,,
53684,AYACUCHO,LA MAR,ORONCCOY,-13.346549,-73.50287,rural,Fuera de casco urbano INEI,,,,,,
53685,AYACUCHO,LA MAR,ORONCCOY,-13.2607,-73.5026,rural,Fuera de casco urbano INEI,,,,,,
53687,AYACUCHO,HUANTA,SIVIA,-12.649981,-74.081555,rural,Fuera de casco urbano INEI,,,,,,
53689,AYACUCHO,HUAMANGA,ACOCRO,-13.28378,-74.04491,urbano,INEI casco urbano WFS,050102,ACOCRO,CASCO URBANO,27.86,0.0335,urbano_periferico
53690,AYACUCHO,LA MAR,CHUNGUI,-13.282514,-73.531957,rural,Fuera de casco urbano INEI,,,,,,
53691,CAJAMARCA,SANTA CRUZ,CATACHE,-6.6667,-79.0253,rural,Fuera de casco urbano INEI,,,,,,
53692,LAMBAYEQUE,FERREÑAFE,CAÑARIS,-6.057737,-79.336524,rural,Fuera de casco urbano INEI,,,,,,
53693,HUANCAVELICA,TAYACAJA,PICHOS,-12.2313,-74.9061,rural,Fuera de casco urbano INEI,,,,,,
53694,HUANCAVELICA,TAYACAJA,QUICHUAS,-12.4993,-74.662,rural,Fuera de casco urbano INEI,,,,,,
53695,HUANCAVELICA,CHURCAMPA,CHINCHIHUASI,-12.486329,-74.618176,rural,Fuera de casco urbano INEI,,,,,,
53696,HUANCAVELICA,TAYACAJA,AHUAYCHA,-12.53352,-74.93114,rural,Fuera de casco urbano INEI,,,,,,
53697,HUANCAVELICA,TAYACAJA,SALCABAMBA,-12.1642,-74.787,rural,Fuera de casco urbano INEI,,,,,,
53698,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,-12.1456,-74.5752,rural,Fuera de casco urbano INEI,,,,,,
53699,HUANCAVELICA,CHURCAMPA,PACHAMARCA,-12.5366,-74.4291,rural,Fuera de casco urbano INEI,,,,,,
53700,HUANCAVELICA,CHURCAMPA,PACHAMARCA,-12.5494,-74.4632,rural,Fuera de casco urbano INEI,,,,,,
53701,JUNIN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,-11.8251,-74.7726,rural,Fuera de casco urbano INEI,,,,,,
53702,JUNIN,HUANCAYO,PUCARA,-12.1944,-75.096,rural,Fuera de casco urbano INEI,,,,,,
53704,HUANUCO,MARAÑON,HUACRACHUCO,-8.552576,-77.161631,rural,Fuera de casco urbano INEI,,,,,,
53705,HUANUCO,MARAÑON,CHOLON,-8.613241,-76.695284,rural,Fuera de casco urbano INEI,,,,,,
53706,HUANUCO,MARAÑON,HUACRACHUCO,-8.487559,-77.207859,rural,Fuera de casco urbano INEI,,,,,,
53707,HUANUCO,MARAÑON,HUACRACHUCO,-8.723777,-77.141056,rural,Fuera de casco urbano INEI,,,,,,
53708,LORETO,DATEM DEL MARAÑON,ANDOAS,-3.080225,-76.434385,rural,Fuera de casco urbano INEI,,,,,,
53709,LORETO,MAYNAS,NAPO,-2.363814,-74.111665,rural,Fuera de casco urbano INEI,,,,,,
53710,LORETO,MAYNAS,NAPO,-2.14173,-74.131058,rural,Fuera de casco urbano INEI,,,,,,
